r,omega_over_varpi,domega_dr_over_varpi,region
12.6467137751012,0.002381842901127529,-8.815402671884016e-05,1
12.656714378661498,0.002380960187370662,-8.83779889937622e-05,1
12.666714956348887,0.00238007523857231,-8.860146619466893e-05,1
12.676715508242589,0.002379188059577042,-8.882446062148407e-05,1
12.686716034421506,0.0023782986552062235,-8.904697456143043e-05,1
12.696716534964228,0.0023774070302574613,-8.92690102890621e-05,1
12.706717009949028,0.0023765131895062686,-8.949057006640187e-05,1
12.716717459453866,0.0023756171377059543,-8.971165614298251e-05,1
12.726717883556402,0.0023747188795860685,-8.993227075601859e-05,1
12.736718282333984,0.002373818419855178,-9.015241613041905e-05,1
12.746718655863651,0.0023729157631987574,-9.037209447881828e-05,1
12.756719004222138,0.002372010914280298,-9.05913080017088e-05,1
12.766719327485886,0.0023711038777414206,-9.081005888748103e-05,1
12.776719625731026,0.002370194658201652,-9.102834931258893e-05,1
12.786719899033402,0.002369283260259425,-9.124618144156265e-05,1
12.796720147468545,0.0023683696884905237,-9.146355742703793e-05,1
12.806720371111695,0.002367453947450082,-9.168047940988458e-05,1
12.816720570037786,0.002366536041670919,-9.189694951924463e-05,1
12.826720744321468,0.002365615975665314,-9.211296987269248e-05,1
12.836720894037098,0.0023646937539244517,-9.232854257624668e-05,1
12.846721019258728,0.0023637693809180904,-9.254366972439881e-05,1
12.856721120060135,0.0023628428610947827,-9.275835340023716e-05,1
12.866721196514792,0.002361914198882875,-9.297259567548355e-05,1
12.876721248695906,0.002360983398689509,-9.31863986106483e-05,1
12.886721276676385,0.0023600504649017306,-9.339976425504112e-05,1
12.896721280528853,0.002359115401885714,-9.361269464679932e-05,1
12.906721260325648,0.0023581782139870944,-9.38251918130071e-05,1
12.916721216138825,0.0023572389055316334,-9.403725776973127e-05,1
12.926721148040158,0.002356297480824776,-9.42488945221704e-05,1
12.936721056101145,0.0023553539441519833,-9.446010406466598e-05,1
12.946720940393002,0.002354408299778621,-9.467088838072926e-05,1
12.95672080098666,0.0023534605519502927,-9.488124944315634e-05,1
12.966720637952792,0.0023525107048932847,-9.509118921406307e-05,1
12.976720451361784,0.002351558762813455,-9.53007096450287e-05,1
12.986720241283761,0.002350604729897676,-9.550981267710693e-05,1
12.996720007788564,0.002349648610313504,-9.571850024085152e-05,1
13.00671975094577,0.0023486904082089533,-9.592677425642788e-05,1
13.016719470824675,0.0023477301277129436,-9.613463663364627e-05,1
13.026719167494313,0.0023467677729350767,-9.634208927210088e-05,1
13.036718841023461,0.002345803347966413,-9.654913406118046e-05,1
13.046718491480611,0.002344836856878918,-9.675577288009287e-05,1
13.056718118933999,0.0023438683037253494,-9.696200759797308e-05,1
13.066717723451601,0.002342897692540369,-9.71678400739151e-05,1
13.076717305101134,0.002341925027339875,-9.737327215710645e-05,1
13.086716863950048,0.002340950312121337,-9.757830568683818e-05,1
13.096716400065539,0.002339973550863683,-9.778294249252896e-05,1
13.106715913514538,0.002338994747527412,-9.798718439382915e-05,1
13.116715404363712,0.0023380139060550365,-9.81910332006516e-05,1
13.126714872679484,0.002337031030371195,-9.839449071330181e-05,1
13.13671431852802,0.0023360461243823183,-9.859755872248712e-05,1
13.146713741975221,0.0023350591919768515,-9.880023900934037e-05,1
13.156713143086748,0.0023340702370254762,-9.900253334552033e-05,1
13.166712521928002,0.0023330792633813324,-9.920444349324161e-05,1
13.176711878564143,0.0023320862748794635,-9.940597120540028e-05,1
13.18671121306008,0.0023310912753382595,-9.960711822558306e-05,1
13.196710525480473,0.002330094268557903,-9.980788628809004e-05,1
13.206709815889727,0.0023290952583214786,-0.00010000827711803134,1
13.216709084352006,0.002328094248394863,-0.00010020829243135642,1
13.22670833093123,0.0023270912425268353,-0.00010040793393497505,1
13.236707555691073,0.002326086244448966,-0.00010060720332676641,1
13.246706758694966,0.0023250792578759505,-0.00010080610229560089,1
13.2567059400061,0.0023240702865058305,-0.00010100463252143383,1
13.26670509968743,0.0023230593340194394,-0.00010120279567533371,1
13.276704237801663,0.0023220464040809574,-0.00010140059341959909,1
13.286703354411284,0.0023210315003383553,-0.0001015980274077677,1
13.296702449578525,0.0023200146264226174,-0.00010179509928463708,1
13.306701523365389,0.002318995785948519,-0.00010199181068635539,1
13.316700575833636,0.0023179749825141815,-0.00010218816324044836,1
13.3266996070448,0.002316952219702295,-0.00010238415856593259,1
13.33669861706018,0.002315927501078341,-0.00010257979827332385,1
13.346697605940838,0.00231490083019259,-0.00010277508396465756,1
13.356696573747612,0.002313872210578105,-0.00010297001723357642,1
13.366695520541105,0.002312841645753405,-0.00010316459966535644,1
13.376694446381702,0.0023118091392203555,-0.00010335883283701681,1
13.386693351329551,0.0023107746944653895,-0.00010355271831732755,1
13.396692235444581,0.0023097383149588424,-0.00010374625766682964,1
13.406691098786485,0.0023087000041561723,-0.00010393945243791929,1
13.416689941414733,0.002307659765496517,-0.00010413230417487345,1
13.426688763388576,0.0023066176024038043,-0.0001043248144139555,1
13.436687564767043,0.002305573518287085,-0.00010451698468342315,1
13.446686345608933,0.002304527516539867,-0.00010470881650354754,1
13.45668510597283,0.0023034796005400038,-0.00010490031138669497,1
13.466683845917101,0.002302429773651027,-0.00010509147083735167,1
13.476682565499893,0.002301378039221036,-0.00010528229635222599,1
13.486681264779136,0.0023003244005826984,-0.00010547278942025598,1
13.496679943812545,0.002299268861055026,-0.00010566295152262795,1
13.506678602657614,0.0022982114239408213,-0.00010585278413285537,1
13.516677241371621,0.00229715209252912,-0.00010604228871680268,1
13.526675860011629,0.0022960908700937477,-0.00010623146673278405,1
13.536674458634502,0.0022950277598947633,-0.00010642031963157102,1
13.546673037296873,0.0022939627651766825,-0.00010660884885641001,1
13.556671596055173,0.0022928958891705875,-0.00010679705584309908,1
